-1000000.0	2.06915283203125	1447040753919
2.06915283203125	2.15484619140625	1447040753920
2.15484619140625	2.2333984375	1447040753920
2.2333984375	2.185791015625	1447040753948
2.185791015625	2.00726318359375	1447040753948
2.00726318359375	2.05963134765625	1447040753948
2.05963134765625	1.83111572265625	1447040753948
1.83111572265625	1.690673828125	1447040753948
1.690673828125	1.7001953125	1447040753949
1.7001953125	1.73114013671875	1447040753951
1.73114013671875	1.84063720703125	1447040753952
1.84063720703125	2.02630615234375	1447040753953
2.02630615234375	2.17388916015625	1447040753970
2.17388916015625	2.2476806640625	1447040753970
2.2476806640625	2.25006103515625	1447040753970
2.25006103515625	2.1905517578125	1447040753974
2.1905517578125	2.13104248046875	1447040753976
2.13104248046875	2.1524658203125	1447040753981
2.1524658203125	2.18817138671875	1447040753986
2.18817138671875	2.29766845703125	1447040753991
2.29766845703125	2.33099365234375	1447040753996
2.33099365234375	2.36431884765625	1447040754001
2.36431884765625	2.43096923828125	1447040754006
2.43096923828125	2.46429443359375	1447040754011
2.46429443359375	2.55712890625	1447040754016
2.55712890625	2.623779296875	1447040754021
2.623779296875	2.6904296875	1447040754026
2.6904296875	2.85467529296875	1447040754031
2.85467529296875	3.137939453125	1447040754036
3.137939453125	3.47119140625	1447040754041
3.47119140625	3.65447998046875	1447040754046
3.65447998046875	3.77825927734375	1447040754051
3.77825927734375	3.72113037109375	1447040754056
3.72113037109375	3.861572265625	1447040754061
3.861572265625	3.85443115234375	1447040754066
3.85443115234375	3.766357421875	1447040754071
3.766357421875	3.72113037109375	1447040754076
3.72113037109375	3.58306884765625	1447040754081
3.58306884765625	3.36883544921875	1447040754086
3.36883544921875	3.1712646484375	1447040754091
3.1712646484375	2.9522705078125	1447040754096
2.9522705078125	2.74755859375	1447040754101
2.74755859375	2.39288330078125	1447040754106
2.39288330078125	2.204833984375	1447040754111
2.204833984375	2.04534912109375	1447040754116
2.04534912109375	1.89300537109375	1447040754121
1.89300537109375	1.64544677734375	1447040754126
1.64544677734375	1.31695556640625	1447040754131
1.31695556640625	1.11700439453125	1447040754137
1.11700439453125	1.00750732421875	1447040754141
1.00750732421875	1.052734375	1447040754146
1.052734375	1.09320068359375	1447040754151
1.09320068359375	1.1336669921875	1447040754156
1.1336669921875	1.3193359375	1447040754161
1.3193359375	1.62640380859375	1447040754166
1.62640380859375	1.9810791015625	1447040754171
1.9810791015625	2.3809814453125	1447040754176
2.3809814453125	2.66900634765625	1447040754181
2.66900634765625	2.814208984375	1447040754186
2.814208984375	2.64044189453125	1447040754191
2.64044189453125	2.48095703125	1447040754196
2.48095703125	2.33575439453125	1447040754201
2.33575439453125	2.07391357421875	1447040754206
2.07391357421875	1.74542236328125	1447040754211
1.74542236328125	1.43121337890625	1447040754216
1.43121337890625	1.23126220703125	1447040754221
1.23126220703125	1.18603515625	1447040754229
1.18603515625	1.157470703125	1447040754231
1.157470703125	1.138427734375	1447040754236
1.138427734375	1.214599609375	1447040754241
1.214599609375	1.37408447265625	1447040754246
1.37408447265625	1.9810791015625	1447040754251
1.9810791015625	3.17840576171875	1447040754256
3.17840576171875	4.47808837890625	1447040754261
4.47808837890625	5.71112060546875	1447040754266
5.71112060546875	5.937255859375	1447040754272
5.937255859375	5.25408935546875	1447040754276
5.25408935546875	4.84228515625	1447040754281
4.84228515625	4.56854248046875	1447040754287
4.56854248046875	4.32098388671875	1447040754291
4.32098388671875	4.0567626953125	1447040754296
4.0567626953125	3.70208740234375	1447040754301
3.70208740234375	3.4378662109375	1447040754306
3.4378662109375	3.37835693359375	1447040754311
3.37835693359375	3.633056640625	1447040754316
3.633056640625	4.0948486328125	1447040754321
4.0948486328125	4.65423583984375	1447040754326
4.65423583984375	5.07794189453125	1447040754331
5.07794189453125	4.9136962890625	1447040754336
4.9136962890625	4.36383056640625	1447040754341
4.36383056640625	3.423583984375	1447040754346
3.423583984375	1.8572998046875	1447040754351
1.8572998046875	1.6383056640625	1447040754356
1.6383056640625	1.9144287109375	1447040754361
1.9144287109375	2.509521484375	1447040754366
2.509521484375	3.29266357421875	1447040754371
3.29266357421875	4.20196533203125	1447040754376
4.20196533203125	5.02081298828125	1447040754381
5.02081298828125	5.62066650390625	1447040754386
5.62066650390625	6.02294921875	1447040754391
6.02294921875	6.13482666015625	1447040754396
6.13482666015625	5.85394287109375	1447040754401
5.85394287109375	6.13482666015625	1447040754406
6.13482666015625	6.6466064453125	1447040754410
6.6466064453125	7.1845703125	1447040754415
7.1845703125	7.74871826171875	1447040754421
7.74871826171875	8.4033203125	1447040754425
8.4033203125	8.97698974609375	1447040754430
8.97698974609375	9.31976318359375	1447040754435
9.31976318359375	9.2840576171875	1447040754440
9.2840576171875	8.9317626953125	1447040754445
8.9317626953125	8.40093994140625	1447040754450
8.40093994140625	8.11053466796875	1447040754456
8.11053466796875	8.18194580078125	1447040754460
8.18194580078125	8.45806884765625	1447040754465
8.45806884765625	8.84844970703125	1447040754471
8.84844970703125	9.27215576171875	1447040754475
9.27215576171875	9.48638916015625	1447040754480
9.48638916015625	9.307861328125	1447040754485
9.307861328125	8.97698974609375	1447040754490
8.97698974609375	8.73895263671875	1447040754495
8.73895263671875	8.32952880859375	1447040754500
8.32952880859375	8.07958984375	1447040754505
8.07958984375	7.68682861328125	1447040754510
7.68682861328125	6.77276611328125	1447040754515
6.77276611328125	5.75634765625	1447040754520
5.75634765625	4.91131591796875	1447040754525
4.91131591796875	4.33050537109375	1447040754530
4.33050537109375	3.68780517578125	1447040754535
3.68780517578125	2.83087158203125	1447040754540
2.83087158203125	1.94537353515625	1447040754545
1.94537353515625	1.35980224609375	1447040754553
1.35980224609375	0.72662353515625	1447040754555
CadenceDetector: Step (y: pass zero downward): 1447040754555
CadenceNotifier: Delta: 1447040754556
CadenceNotifier: CadenceChange: Infinity
0.72662353515625	-0.0469970703125	1447040754560
-0.0469970703125	-0.98248291015625	1447040754565
-0.98248291015625	-1.74420166015625	1447040754570
-1.74420166015625	-2.52496337890625	1447040754578
-2.52496337890625	-3.07244873046875	1447040754580
-3.07244873046875	-3.3223876953125	1447040754585
-3.3223876953125	-4.07696533203125	1447040754591
-4.07696533203125	-5.374267578125	1447040754595
-5.374267578125	-4.888671875	1447040754600
-4.888671875	-5.49090576171875	1447040754605
-5.49090576171875	-6.4073486328125	1447040754610
-6.4073486328125	-4.879150390625	1447040754615
-4.879150390625	-6.8739013671875	1447040754620
-6.8739013671875	-4.30548095703125	1447040754625
-4.30548095703125	-6.62396240234375	1447040754630
-6.62396240234375	-5.26953125	1447040754635
-5.26953125	-5.86700439453125	1447040754640
